0.00.679.183 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.188 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.679.191 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.679.192 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.679.193 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.679.198 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.679.199 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.201 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.679.202 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.679.203 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.679.204 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.679.206 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.679.208 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.679.209 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.679.213 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.629.248 I 
0.01.629.328 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.01.632.957 I hellaswag_score : loaded 10042 tasks from prompt.
0.01.632.960 I ================================= is_spm = 0
0.01.632.961 I hellaswag_score : selecting 10042 randomized tasks.
0.04.304.506 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
347	83.28530259%	[78.9997%, 86.8420%]
348	83.33333333%	[79.0583%, 86.8805%]
349	83.38108883%	[79.1166%, 86.9188%]
350	83.14285714%	[78.8657%, 86.7004%]
351	83.19088319%	[78.9242%, 86.7389%]
352	83.23863636%	[78.9823%, 86.7773%]
353	83.28611898%	[79.0401%, 86.8154%]
354	83.33333333%	[79.0976%, 86.8534%]
355	83.38028169%	[79.1548%, 86.8911%]
356	83.42696629%	[79.2117%, 86.9286%]
357	83.47338936%	[79.2682%, 86.9658%]
358	83.51955307%	[79.3245%, 87.0029%]
359	83.56545961%	[79.3804%, 87.0398%]
360	83.61111111%	[79.4361%, 87.0764%]
361	83.37950139%	[79.1920%, 86.8640%]
362	83.42541436%	[79.2479%, 86.9010%]
363	83.47107438%	[79.3034%, 86.9377%]
364	83.24175824%	[79.0620%, 86.7272%]
365	83.28767123%	[79.1178%, 86.7642%]
366	83.33333333%	[79.1732%, 86.8010%]
367	83.37874659%	[79.2283%, 86.8376%]
368	83.42391304%	[79.2832%, 86.8740%]
369	83.19783198%	[79.0453%, 86.6663%]
370	83.24324324%	[79.1003%, 86.7030%]
371	83.28840970%	[79.1551%, 86.7395%]
372	83.33333333%	[79.2095%, 86.7757%]
373	83.37801609%	[79.2637%, 86.8118%]
374	83.42245989%	[79.3176%, 86.8477%]
375	83.20000000%	[79.0836%, 86.6431%]
376	83.24468085%	[79.1377%, 86.6793%]
377	83.28912467%	[79.1915%, 86.7152%]
378	83.06878307%	[78.9598%, 86.5124%]
379	83.11345646%	[79.0138%, 86.5486%]
380	83.15789474%	[79.0675%, 86.5846%]
381	82.93963255%	[78.8383%, 86.3834%]
382	82.98429319%	[78.8921%, 86.4197%]
383	83.02872063%	[78.9457%, 86.4558%]
384	83.07291667%	[78.9990%, 86.4917%]
385	83.11688312%	[79.0520%, 86.5274%]
386	83.16062176%	[79.1048%, 86.5629%]
387	82.94573643%	[78.8792%, 86.3647%]
388	82.98969072%	[78.9321%, 86.4005%]
389	83.03341902%	[78.9848%, 86.4360%]
390	83.07692308%	[79.0372%, 86.4714%]
391	82.86445013%	[78.8142%, 86.2752%]
392	82.90816327%	[78.8667%, 86.3109%]
393	82.95165394%	[78.9190%, 86.3463%]
394	82.99492386%	[78.9711%, 86.3816%]
395	83.03797468%	[79.0228%, 86.4167%]
396	83.08080808%	[79.0744%, 86.4516%]
397	82.87153652%	[78.8548%, 86.2582%]
398	82.91457286%	[78.9065%, 86.2934%]
399	82.95739348%	[78.9579%, 86.3283%]
400	83.00000000%	[79.0091%, 86.3631%]
401	83.04239401%	[79.0600%, 86.3977%]
402	83.08457711%	[79.1107%, 86.4321%]
403	83.12655087%	[79.1611%, 86.4664%]
404	82.92079208%	[78.9453%, 86.2762%]
405	82.96296296%	[78.9958%, 86.3106%]
406	83.00492611%	[79.0462%, 86.3450%]
407	83.04668305%	[79.0963%, 86.3791%]
408	83.08823529%	[79.1461%, 86.4131%]
409	83.12958435%	[79.1958%, 86.4469%]
410	83.17073171%	[79.2452%, 86.4805%]
411	83.21167883%	[79.2943%, 86.5139%]
412	83.25242718%	[79.3432%, 86.5472%]
413	83.29297821%	[79.3919%, 86.5804%]
414	83.09178744%	[79.1808%, 86.3943%]
415	83.13253012%	[79.2296%, 86.4277%]
416	83.17307692%	[79.2782%, 86.4609%]
417	83.21342926%	[79.3266%, 86.4939%]
418	83.25358852%	[79.3748%, 86.5268%]
419	83.29355609%	[79.4227%, 86.5595%]
420	83.33333333%	[79.4704%, 86.5920%]
421	83.13539192%	[79.2627%, 86.4089%]
422	83.17535545%	[79.3105%, 86.4417%]
423	83.21513002%	[79.3581%, 86.4743%]
424	83.01886792%	[79.1523%, 86.2925%]
425	83.05882353%	[79.2001%, 86.3253%]
426	83.09859155%	[79.2476%, 86.3580%]
427	83.13817330%	[79.2950%, 86.3905%]
428	83.17757009%	[79.3421%, 86.4228%]
429	82.98368298%	[79.1388%, 86.2431%]
430	83.02325581%	[79.1860%, 86.2757%]
431	82.83062645%	[78.9842%, 86.0969%]
432	82.87037037%	[79.0316%, 86.1297%]
433	82.90993072%	[79.0788%, 86.1623%]
434	82.94930876%	[79.1258%, 86.1947%]
435	82.98850575%	[79.1725%, 86.2270%]
436	82.79816514%	[78.9732%, 86.0503%]
437	82.83752860%	[79.0200%, 86.0827%]
438	82.87671233%	[79.0667%, 86.1151%]
439	82.91571754%	[79.1132%, 86.1472%]
440	82.72727273%	[78.9159%, 85.9721%]
441	82.76643991%	[78.9625%, 86.0045%]
442	82.80542986%	[79.0088%, 86.0367%]
443	82.84424379%	[79.0550%, 86.0688%]
444	82.88288288%	[79.1010%, 86.1007%]
445	82.92134831%	[79.1467%, 86.1324%]
446	82.95964126%	[79.1923%, 86.1641%]
447	82.99776286%	[79.2377%, 86.1955%]
448	83.03571429%	[79.2828%, 86.2269%]
449	83.07349666%	[79.3278%, 86.2581%]
450	83.11111111%	[79.3726%, 86.2891%]
451	83.14855876%	[79.4172%, 86.3200%]
452	83.18584071%	[79.4616%, 86.3508%]
453	83.22295806%	[79.5058%, 86.3814%]
454	83.25991189%	[79.5498%, 86.4119%]
455	83.29670330%	[79.5936%, 86.4423%]
456	83.33333333%	[79.6372%, 86.4725%]
457	83.15098468%	[79.4461%, 86.3032%]
458	83.18777293%	[79.4899%, 86.3336%]
459	83.22440087%	[79.5334%, 86.3639%]
460	83.26086957%	[79.5768%, 86.3940%]
461	83.29718004%	[79.6200%, 86.4240%]
462	83.33333333%	[79.6631%, 86.4539%]
463	83.15334773%	[79.4744%, 86.2866%]
464	82.97413793%	[79.2868%, 86.1200%]
465	83.01075269%	[79.3302%, 86.1503%]
466	83.04721030%	[79.3735%, 86.1805%]
467	83.08351178%	[79.4166%, 86.2106%]
468	83.11965812%	[79.4595%, 86.2406%]
469	83.15565032%	[79.5022%, 86.2704%]
470	83.19148936%	[79.5447%, 86.3001%]
471	83.22717622%	[79.5871%, 86.3296%]
472	83.26271186%	[79.6293%, 86.3591%]
473	83.29809725%	[79.6713%, 86.3884%]
474	83.33333333%	[79.7131%, 86.4176%]
475	83.15789474%	[79.5294%, 86.2544%]
476	82.98319328%	[79.3465%, 86.0918%]
477	83.01886792%	[79.3888%, 86.1214%]
478	83.05439331%	[79.4308%, 86.1509%]
479	83.08977035%	[79.4727%, 86.1803%]
480	83.12500000%	[79.5144%, 86.2096%]
481	83.16008316%	[79.5560%, 86.2387%]
482	82.98755187%	[79.3755%, 86.0780%]
483	83.02277433%	[79.4171%, 86.1073%]
484	83.05785124%	[79.4586%, 86.1365%]
485	83.09278351%	[79.4999%, 86.1655%]
486	83.12757202%	[79.5411%, 86.1944%]
487	82.95687885%	[79.3625%, 86.0354%]
488	82.99180328%	[79.4038%, 86.0644%]
489	83.02658487%	[79.4449%, 86.0934%]
490	83.06122449%	[79.4858%, 86.1223%]
491	82.89205703%	[79.3090%, 85.9645%]
492	82.92682927%	[79.3500%, 85.9935%]
493	82.96146045%	[79.3909%, 86.0223%]
494	82.99595142%	[79.4316%, 86.0511%]
495	83.03030303%	[79.4721%, 86.0797%]
496	82.86290323%	[79.2972%, 85.9235%]
497	82.69617706%	[79.1230%, 85.7678%]
498	82.73092369%	[79.1639%, 85.7968%]
499	82.76553106%	[79.2047%, 85.8258%]
500	82.80000000%	[79.2453%, 85.8546%]
501	82.83433134%	[79.2857%, 85.8833%]
502	82.86852590%	[79.3260%, 85.9119%]
503	82.90258449%	[79.3661%, 85.9403%]
504	82.93650794%	[79.4061%, 85.9687%]
505	82.97029703%	[79.4459%, 85.9969%]
506	83.00395257%	[79.4855%, 86.0250%]
507	83.03747535%	[79.5250%, 86.0530%]
508	83.07086614%	[79.5644%, 86.0809%]
509	82.90766208%	[79.3938%, 85.9285%]
510	82.74509804%	[79.2240%, 85.7765%]
511	82.77886497%	[79.2637%, 85.8048%]
512	82.81250000%	[79.3033%, 85.8330%]
513	82.84600390%	[79.3427%, 85.8611%]
514	82.68482490%	[79.1744%, 85.7103%]
515	82.71844660%	[79.2139%, 85.7385%]
516	82.55813953%	[79.0466%, 85.5884%]
517	82.59187621%	[79.0862%, 85.6168%]
518	82.62548263%	[79.1256%, 85.6450%]
519	82.65895954%	[79.1649%, 85.6731%]
520	82.69230769%	[79.2040%, 85.7011%]
521	82.72552783%	[79.2430%, 85.7290%]
522	82.75862069%	[79.2819%, 85.7568%]
523	82.79158700%	[79.3205%, 85.7844%]
524	82.63358779%	[79.1557%, 85.6365%]
525	82.66666667%	[79.1945%, 85.6643%]
526	82.69961977%	[79.2331%, 85.6920%]
527	82.73244782%	[79.2716%, 85.7196%]
528	82.76515152%	[79.3099%, 85.7471%]
529	82.79773157%	[79.3481%, 85.7744%]
530	82.83018868%	[79.3862%, 85.8017%]
531	82.86252354%	[79.4241%, 85.8289%]
532	82.89473684%	[79.4619%, 85.8559%]
533	82.92682927%	[79.4996%, 85.8829%]
534	82.95880150%	[79.5371%, 85.9097%]
535	82.99065421%	[79.5744%, 85.9365%]
536	83.02238806%	[79.6117%, 85.9631%]
537	83.05400372%	[79.6488%, 85.9897%]
538	83.08550186%	[79.6857%, 86.0161%]
539	83.11688312%	[79.7226%, 86.0425%]
540	83.14814815%	[79.7593%, 86.0687%]
541	83.17929760%	[79.7958%, 86.0949%]
542	83.21033210%	[79.8323%, 86.1209%]
543	83.24125230%	[79.8686%, 86.1469%]
544	83.27205882%	[79.9048%, 86.1728%]
545	83.30275229%	[79.9408%, 86.1985%]
546	83.33333333%	[79.9767%, 86.2242%]
547	83.36380256%	[80.0125%, 86.2498%]
548	83.39416058%	[80.0482%, 86.2752%]
549	83.42440801%	[80.0837%, 86.3006%]
550	83.45454545%	[80.1191%, 86.3259%]
551	83.30308530%	[79.9607%, 86.1843%]
552	83.33333333%	[79.9962%, 86.2097%]
553	83.36347197%	[80.0316%, 86.2350%]
554	83.21299639%	[79.8743%, 86.0942%]
555	83.24324324%	[79.9098%, 86.1197%]
556	83.09352518%	[79.7534%, 85.9795%]
557	83.12387792%	[79.7890%, 86.0050%]
558	83.15412186%	[79.8244%, 86.0305%]
559	83.18425760%	[79.8597%, 86.0559%]
560	83.21428571%	[79.8948%, 86.0812%]
561	83.24420677%	[79.9299%, 86.1064%]
562	83.27402135%	[79.9648%, 86.1315%]
563	83.30373002%	[79.9996%, 86.1565%]
564	83.33333333%	[80.0343%, 86.1814%]
565	83.36283186%	[80.0688%, 86.2062%]
566	83.39222615%	[80.1033%, 86.2310%]
567	83.42151675%	[80.1376%, 86.2556%]
568	83.45070423%	[80.1718%, 86.2802%]
569	83.30404218%	[80.0185%, 86.1429%]
570	83.33333333%	[80.0528%, 86.1675%]
571	83.36252189%	[80.0870%, 86.1921%]
572	83.39160839%	[80.1211%, 86.2166%]
573	83.42059337%	[80.1550%, 86.2411%]
574	83.44947735%	[80.1888%, 86.2654%]
575	83.47826087%	[80.2225%, 86.2896%]
576	83.50694444%	[80.2561%, 86.3138%]
577	83.53552860%	[80.2896%, 86.3379%]
578	83.56401384%	[80.3230%, 86.3619%]
579	83.59240069%	[80.3562%, 86.3858%]
580	83.62068966%	[80.3894%, 86.4096%]
581	83.64888124%	[80.4224%, 86.4333%]
582	83.67697595%	[80.4553%, 86.4570%]
583	83.70497427%	[80.4881%, 86.4805%]
584	83.73287671%	[80.5208%, 86.5040%]
585	83.76068376%	[80.5534%, 86.5274%]
586	83.78839590%	[80.5859%, 86.5508%]
587	83.64565588%	[80.4366%, 86.4172%]
588	83.67346939%	[80.4692%, 86.4407%]
589	83.70118846%	[80.5016%, 86.4640%]
590	83.72881356%	[80.5340%, 86.4873%]
591	83.75634518%	[80.5662%, 86.5105%]
592	83.78378378%	[80.5983%, 86.5336%]
593	83.81112985%	[80.6304%, 86.5567%]
594	83.83838384%	[80.6623%, 86.5796%]
595	83.86554622%	[80.6941%, 86.6025%]
596	83.89261745%	[80.7258%, 86.6253%]
597	83.91959799%	[80.7574%, 86.6480%]
598	83.94648829%	[80.7889%, 86.6707%]
599	83.97328881%	[80.8204%, 86.6933%]
600	84.00000000%	[80.8517%, 86.7158%]
601	84.02662230%	[80.8829%, 86.7382%]
602	84.05315615%	[80.9140%, 86.7605%]
603	84.07960199%	[80.9449%, 86.7828%]
604	84.10596026%	[80.9758%, 86.8050%]
605	83.96694215%	[80.8303%, 86.6750%]
606	83.99339934%	[80.8613%, 86.6973%]
607	83.85502471%	[80.7165%, 86.5678%]
608	83.88157895%	[80.7475%, 86.5902%]
609	83.90804598%	[80.7785%, 86.6125%]
610	83.93442623%	[80.8094%, 86.6348%]
611	83.96072013%	[80.8401%, 86.6569%]
612	83.98692810%	[80.8708%, 86.6791%]
613	84.01305057%	[80.9014%, 86.7011%]
614	84.03908795%	[80.9318%, 86.7231%]
615	84.06504065%	[80.9622%, 86.7450%]
616	84.09090909%	[80.9925%, 86.7668%]
617	84.11669368%	[81.0226%, 86.7885%]
618	84.14239482%	[81.0527%, 86.8102%]
619	84.00646204%	[80.9104%, 86.6830%]
620	84.03225806%	[80.9406%, 86.7048%]
621	84.05797101%	[80.9707%, 86.7265%]
622	84.08360129%	[81.0007%, 86.7481%]
623	84.10914928%	[81.0305%, 86.7697%]
624	84.13461538%	[81.0603%, 86.7912%]
625	84.16000000%	[81.0900%, 86.8126%]
626	84.18530351%	[81.1196%, 86.8340%]
627	84.21052632%	[81.1491%, 86.8553%]
628	84.23566879%	[81.1785%, 86.8765%]
629	84.26073132%	[81.2078%, 86.8977%]
630	84.28571429%	[81.2371%, 86.9188%]
631	84.31061807%	[81.2662%, 86.9398%]
632	84.33544304%	[81.2953%, 86.9607%]
633	84.36018957%	[81.3242%, 86.9816%]
634	84.38485804%	[81.3531%, 87.0024%]
635	84.40944882%	[81.3819%, 87.0232%]
636	84.43396226%	[81.4106%, 87.0439%]
637	84.30141287%	[81.2717%, 86.9199%]
638	84.32601881%	[81.3005%, 86.9406%]
639	84.35054773%	[81.3292%, 86.9614%]
640	84.37500000%	[81.3578%, 86.9820%]
641	84.39937598%	[81.3863%, 87.0026%]
642	84.42367601%	[81.4147%, 87.0231%]
643	84.44790047%	[81.4430%, 87.0436%]
644	84.47204969%	[81.4713%, 87.0640%]
645	84.49612403%	[81.4995%, 87.0843%]
646	84.36532508%	[81.3624%, 86.9619%]
647	84.38948995%	[81.3907%, 86.9823%]
648	84.41358025%	[81.4188%, 87.0027%]
649	84.43759630%	[81.4469%, 87.0230%]
650	84.46153846%	[81.4749%, 87.0432%]
651	84.48540707%	[81.5028%, 87.0634%]
652	84.50920245%	[81.5306%, 87.0835%]
653	84.53292496%	[81.5583%, 87.1036%]
654	84.40366972%	[81.4230%, 86.9826%]
655	84.42748092%	[81.4508%, 87.0027%]
656	84.45121951%	[81.4785%, 87.0228%]
657	84.32267884%	[81.3439%, 86.9024%]
658	84.34650456%	[81.3717%, 86.9226%]
659	84.37025797%	[81.3994%, 86.9427%]
660	84.39393939%	[81.4271%, 86.9628%]
661	84.26626324%	[81.2934%, 86.8431%]
662	84.29003021%	[81.3211%, 86.8633%]
663	84.16289593%	[81.1881%, 86.7441%]
664	84.03614458%	[81.0556%, 86.6251%]
665	83.90977444%	[80.9235%, 86.5065%]
666	83.78378378%	[80.7920%, 86.3881%]
667	83.80809595%	[80.8202%, 86.4088%]
668	83.83233533%	[80.8483%, 86.4294%]
669	83.85650224%	[80.8764%, 86.4500%]
670	83.88059701%	[80.9044%, 86.4705%]
671	83.90461997%	[80.9323%, 86.4910%]
672	83.77976190%	[80.8019%, 86.3736%]
673	83.80386330%	[80.8299%, 86.3941%]
674	83.82789318%	[80.8578%, 86.4146%]
675	83.85185185%	[80.8856%, 86.4350%]
676	83.72781065%	[80.7561%, 86.3184%]
677	83.75184638%	[80.7840%, 86.3389%]
678	83.62831858%	[80.6551%, 86.2227%]
679	83.65243004%	[80.6830%, 86.2432%]
680	83.52941176%	[80.5547%, 86.1274%]
681	83.55359765%	[80.5827%, 86.1481%]
682	83.57771261%	[80.6106%, 86.1687%]
683	83.60175695%	[80.6384%, 86.1892%]
684	83.47953216%	[80.5110%, 86.0741%]
685	83.50364964%	[80.5389%, 86.0947%]
686	83.52769679%	[80.5667%, 86.1153%]
687	83.55167394%	[80.5944%, 86.1358%]
688	83.57558140%	[80.6221%, 86.1562%]
689	83.45428157%	[80.4957%, 86.0419%]
690	83.47826087%	[80.5234%, 86.0624%]
691	83.50217077%	[80.5510%, 86.0829%]
692	83.38150289%	[80.4253%, 85.9692%]
693	83.40548341%	[80.4530%, 85.9897%]
694	83.42939481%	[80.4806%, 86.0102%]
695	83.45323741%	[80.5081%, 86.0306%]
696	83.47701149%	[80.5356%, 86.0509%]
697	83.50071736%	[80.5630%, 86.0712%]
698	83.52435530%	[80.5903%, 86.0914%]
699	83.40486409%	[80.4658%, 85.9788%]
700	83.28571429%	[80.3417%, 85.8664%]
701	83.30955777%	[80.3692%, 85.8869%]
702	83.33333333%	[80.3966%, 85.9072%]
703	83.35704125%	[80.4239%, 85.9276%]
704	83.38068182%	[80.4512%, 85.9478%]
705	83.26241135%	[80.3281%, 85.8362%]
706	83.14447592%	[80.2053%, 85.7249%]
707	83.16831683%	[80.2328%, 85.7454%]
708	83.19209040%	[80.2602%, 85.7658%]
709	83.21579690%	[80.2875%, 85.7861%]
710	83.09859155%	[80.1655%, 85.6754%]
711	83.12236287%	[80.1929%, 85.6959%]
712	83.14606742%	[80.2202%, 85.7162%]
713	83.16970547%	[80.2474%, 85.7365%]
714	83.19327731%	[80.2745%, 85.7568%]
715	83.07692308%	[80.1535%, 85.6469%]
716	83.10055866%	[80.1806%, 85.6672%]
717	83.12412831%	[80.2077%, 85.6875%]
718	83.14763231%	[80.2348%, 85.7077%]
719	83.17107093%	[80.2617%, 85.7278%]
720	83.19444444%	[80.2886%, 85.7479%]
721	83.07905687%	[80.1686%, 85.6389%]
722	83.10249307%	[80.1956%, 85.6590%]
723	83.12586445%	[80.2224%, 85.6792%]
724	83.14917127%	[80.2492%, 85.6992%]
725	83.17241379%	[80.2759%, 85.7192%]
726	83.19559229%	[80.3026%, 85.7392%]
727	83.21870702%	[80.3292%, 85.7590%]
728	83.24175824%	[80.3557%, 85.7789%]
729	83.26474623%	[80.3821%, 85.7986%]
730	83.15068493%	[80.2635%, 85.6908%]
731	83.17373461%	[80.2899%, 85.7107%]
732	83.06010929%	[80.1718%, 85.6032%]
733	83.08321965%	[80.1983%, 85.6232%]
734	83.10626703%	[80.2248%, 85.6430%]
735	83.12925170%	[80.2512%, 85.6628%]
736	83.15217391%	[80.2775%, 85.6826%]
737	83.17503392%	[80.3038%, 85.7023%]
738	83.06233062%	[80.1866%, 85.5957%]
739	82.94993234%	[80.0698%, 85.4893%]
740	82.97297297%	[80.0962%, 85.5092%]
741	82.99595142%	[80.1225%, 85.5290%]
742	83.01886792%	[80.1488%, 85.5488%]
743	83.04172275%	[80.1750%, 85.5685%]
744	83.06451613%	[80.2012%, 85.5882%]
745	83.08724832%	[80.2273%, 85.6078%]
746	83.10991957%	[80.2533%, 85.6273%]
747	83.13253012%	[80.2792%, 85.6468%]
748	83.15508021%	[80.3051%, 85.6663%]
749	83.17757009%	[80.3309%, 85.6857%]
750	83.20000000%	[80.3566%, 85.7050%]
751	83.22237017%	[80.3823%, 85.7243%]
752	83.24468085%	[80.4079%, 85.7436%]
753	83.26693227%	[80.4334%, 85.7628%]
754	83.28912467%	[80.4589%, 85.7819%]
755	83.17880795%	[80.3442%, 85.6775%]
756	83.20105820%	[80.3697%, 85.6967%]
757	83.22324967%	[80.3951%, 85.7159%]
758	83.24538259%	[80.4205%, 85.7350%]
759	83.26745718%	[80.4458%, 85.7540%]
760	83.15789474%	[80.3319%, 85.6503%]
761	83.18002628%	[80.3573%, 85.6695%]
762	83.20209974%	[80.3826%, 85.6885%]
763	83.09305374%	[80.2693%, 85.5853%]
764	83.11518325%	[80.2946%, 85.6044%]
765	83.13725490%	[80.3199%, 85.6235%]
766	83.02872063%	[80.2071%, 85.5207%]
767	83.05084746%	[80.2325%, 85.5398%]
768	82.94270833%	[80.1201%, 85.4374%]
769	82.83485046%	[80.0082%, 85.3351%]
770	82.85714286%	[80.0336%, 85.3544%]
771	82.87937743%	[80.0591%, 85.3737%]
772	82.90155440%	[80.0844%, 85.3929%]
773	82.92367400%	[80.1097%, 85.4120%]
774	82.94573643%	[80.1349%, 85.4311%]
775	82.96774194%	[80.1601%, 85.4502%]
776	82.98969072%	[80.1852%, 85.4692%]
777	83.01158301%	[80.2102%, 85.4882%]
778	83.03341902%	[80.2352%, 85.5071%]
779	83.05519897%	[80.2601%, 85.5259%]
780	82.94871795%	[80.1495%, 85.4250%]
781	82.97055058%	[80.1744%, 85.4439%]
782	82.99232737%	[80.1993%, 85.4628%]
783	82.88633461%	[80.0893%, 85.3623%]
784	82.78061224%	[79.9796%, 85.2620%]
785	82.80254777%	[80.0046%, 85.2810%]
786	82.82442748%	[80.0296%, 85.3000%]
787	82.71918679%	[79.9204%, 85.2001%]
788	82.74111675%	[79.9454%, 85.2191%]
789	82.63624842%	[79.8367%, 85.1196%]
790	82.65822785%	[79.8617%, 85.1387%]
791	82.55372946%	[79.7534%, 85.0394%]
792	82.57575758%	[79.7785%, 85.0586%]
793	82.59773014%	[79.8035%, 85.0777%]
794	82.61964736%	[79.8285%, 85.0967%]
795	82.64150943%	[79.8534%, 85.1157%]
796	82.53768844%	[79.7458%, 85.0171%]
797	82.55959849%	[79.7707%, 85.0361%]
798	82.58145363%	[79.7956%, 85.0551%]
799	82.60325407%	[79.8204%, 85.0741%]
800	82.62500000%	[79.8452%, 85.0930%]
801	82.64669164%	[79.8699%, 85.1119%]
802	82.66832918%	[79.8945%, 85.1307%]
803	82.68991283%	[79.9191%, 85.1494%]
804	82.71144279%	[79.9436%, 85.1682%]
805	82.73291925%	[79.9681%, 85.1868%]
806	82.75434243%	[79.9925%, 85.2055%]
807	82.65179678%	[79.8862%, 85.1080%]
808	82.67326733%	[79.9106%, 85.1267%]
809	82.69468480%	[79.9350%, 85.1454%]
810	82.71604938%	[79.9593%, 85.1639%]
811	82.73736128%	[79.9836%, 85.1825%]
812	82.75862069%	[80.0078%, 85.2010%]
813	82.77982780%	[80.0319%, 85.2194%]
814	82.80098280%	[80.0560%, 85.2378%]
815	82.82208589%	[80.0800%, 85.2562%]
816	82.84313725%	[80.1040%, 85.2745%]
817	82.86413709%	[80.1279%, 85.2928%]
818	82.88508557%	[80.1518%, 85.3110%]
819	82.90598291%	[80.1756%, 85.3291%]
820	82.92682927%	[80.1993%, 85.3473%]
821	82.94762485%	[80.2230%, 85.3654%]
822	82.96836983%	[80.2466%, 85.3834%]
823	82.98906440%	[80.2702%, 85.4014%]
824	83.00970874%	[80.2937%, 85.4193%]
825	83.03030303%	[80.3172%, 85.4372%]
826	83.05084746%	[80.3406%, 85.4551%]
827	83.07134220%	[80.3639%, 85.4729%]
828	83.09178744%	[80.3872%, 85.4907%]
829	83.11218335%	[80.4105%, 85.5084%]
830	83.13253012%	[80.4337%, 85.5261%]
831	83.15282792%	[80.4568%, 85.5438%]
832	83.17307692%	[80.4799%, 85.5614%]
833	83.07322929%	[80.3762%, 85.4666%]
834	83.09352518%	[80.3993%, 85.4842%]
835	83.11377246%	[80.4224%, 85.5019%]
836	83.13397129%	[80.4454%, 85.5194%]
837	83.15412186%	[80.4684%, 85.5369%]
838	83.17422434%	[80.4913%, 85.5544%]
839	83.19427890%	[80.5141%, 85.5719%]
840	83.21428571%	[80.5369%, 85.5893%]
841	83.23424495%	[80.5596%, 85.6066%]
842	83.25415677%	[80.5823%, 85.6239%]
843	83.15539739%	[80.4798%, 85.5302%]
844	83.17535545%	[80.5025%, 85.5476%]
845	83.07692308%	[80.4004%, 85.4541%]
846	83.09692671%	[80.4232%, 85.4715%]
847	83.11688312%	[80.4459%, 85.4889%]
848	83.01886792%	[80.3442%, 85.3958%]
849	83.03886926%	[80.3669%, 85.4132%]
850	83.05882353%	[80.3896%, 85.4306%]
851	83.07873090%	[80.4123%, 85.4479%]
852	83.09859155%	[80.4349%, 85.4652%]
853	83.00117233%	[80.3338%, 85.3726%]
854	83.02107728%	[80.3564%, 85.3900%]
855	82.92397661%	[80.2557%, 85.2977%]
856	82.82710280%	[80.1553%, 85.2056%]
857	82.84714119%	[80.1781%, 85.2230%]
858	82.86713287%	[80.2008%, 85.2405%]
859	82.77066356%	[80.1008%, 85.1487%]
860	82.79069767%	[80.1235%, 85.1662%]
861	82.81068525%	[80.1462%, 85.1837%]
862	82.83062645%	[80.1689%, 85.2011%]
863	82.85052144%	[80.1914%, 85.2185%]
864	82.75462963%	[80.0921%, 85.1272%]
865	82.77456647%	[80.1147%, 85.1446%]
866	82.79445727%	[80.1372%, 85.1620%]
867	82.81430219%	[80.1598%, 85.1793%]
868	82.71889401%	[80.0609%, 85.0885%]
869	82.73878021%	[80.0835%, 85.1059%]
870	82.75862069%	[80.1060%, 85.1233%]
871	82.77841561%	[80.1284%, 85.1406%]
872	82.79816514%	[80.1508%, 85.1578%]
873	82.70332188%	[80.0526%, 85.0675%]
874	82.72311213%	[80.0750%, 85.0849%]
875	82.74285714%	[80.0974%, 85.1021%]
876	82.76255708%	[80.1197%, 85.1193%]
877	82.78221209%	[80.1420%, 85.1365%]
878	82.80182232%	[80.1642%, 85.1537%]
879	82.82138794%	[80.1864%, 85.1708%]
880	82.84090909%	[80.2085%, 85.1879%]
881	82.74687855%	[80.1111%, 85.0983%]
