0.00.538.273 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.280 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.282 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.538.284 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.538.285 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.538.289 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.538.290 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.292 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.293 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.538.294 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.538.296 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.538.298 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.538.300 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.538.301 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.538.305 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.03.420.728 I 
0.03.420.803 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.03.425.106 I hellaswag_score : loaded 10042 tasks from prompt.
0.03.425.109 I ================================= is_spm = 0
0.03.425.110 I hellaswag_score : selecting 10042 randomized tasks.
0.06.084.609 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
8747	82.81696582%	[82.0121%, 83.5931%]
8748	82.81893004%	[82.0141%, 83.5949%]
8749	82.82089382%	[82.0161%, 83.5968%]
8750	82.82285714%	[82.0182%, 83.5987%]
8751	82.82482002%	[82.0202%, 83.6006%]
8752	82.82678245%	[82.0223%, 83.6025%]
8753	82.82874443%	[82.0243%, 83.6044%]
8754	82.83070596%	[82.0264%, 83.6062%]
8755	82.83266705%	[82.0284%, 83.6081%]
8756	82.83462768%	[82.0305%, 83.6100%]
8757	82.82516844%	[82.0209%, 83.6007%]
8758	82.82712948%	[82.0229%, 83.6026%]
8759	82.82909008%	[82.0250%, 83.6044%]
8760	82.81963470%	[82.0154%, 83.5951%]
8761	82.82159571%	[82.0174%, 83.5970%]
8762	82.82355627%	[82.0195%, 83.5989%]
8763	82.82551638%	[82.0215%, 83.6008%]
8764	82.82747604%	[82.0235%, 83.6026%]
8765	82.81802624%	[82.0140%, 83.5933%]
8766	82.81998631%	[82.0160%, 83.5952%]
8767	82.82194593%	[82.0181%, 83.5971%]
8768	82.81250000%	[82.0085%, 83.5878%]
8769	82.81446003%	[82.0105%, 83.5897%]
8770	82.81641961%	[82.0126%, 83.5915%]
8771	82.81837875%	[82.0146%, 83.5934%]
8772	82.82033744%	[82.0167%, 83.5953%]
8773	82.81089707%	[82.0071%, 83.5860%]
8774	82.81285617%	[82.0091%, 83.5879%]
8775	82.81481481%	[82.0112%, 83.5897%]
8776	82.81677302%	[82.0132%, 83.5916%]
8777	82.81873077%	[82.0153%, 83.5935%]
8778	82.80929597%	[82.0057%, 83.5842%]
8779	82.79986331%	[81.9961%, 83.5749%]
8780	82.80182232%	[81.9982%, 83.5768%]
8781	82.79239267%	[81.9886%, 83.5675%]
8782	82.79435208%	[81.9907%, 83.5694%]
8783	82.79631106%	[81.9927%, 83.5712%]
8784	82.79826958%	[81.9948%, 83.5731%]
8785	82.80022766%	[81.9968%, 83.5750%]
8786	82.80218529%	[81.9988%, 83.5769%]
8787	82.80414248%	[82.0009%, 83.5787%]
8788	82.80609923%	[82.0029%, 83.5806%]
8789	82.80805552%	[82.0049%, 83.5825%]
8790	82.81001138%	[82.0070%, 83.5844%]
8791	82.81196678%	[82.0090%, 83.5863%]
8792	82.80254777%	[81.9995%, 83.5770%]
8793	82.80450358%	[82.0015%, 83.5788%]
8794	82.80645895%	[82.0036%, 83.5807%]
8795	82.80841387%	[82.0056%, 83.5826%]
8796	82.81036835%	[82.0076%, 83.5845%]
8797	82.81232238%	[82.0097%, 83.5863%]
8798	82.81427597%	[82.0117%, 83.5882%]
8799	82.80486419%	[82.0022%, 83.5789%]
8800	82.80681818%	[82.0042%, 83.5808%]
8801	82.80877173%	[82.0062%, 83.5827%]
8802	82.81072484%	[82.0083%, 83.5846%]
8803	82.81267750%	[82.0103%, 83.5864%]
8804	82.81462971%	[82.0123%, 83.5883%]
8805	82.81658149%	[82.0144%, 83.5902%]
8806	82.81853282%	[82.0164%, 83.5920%]
8807	82.82048371%	[82.0184%, 83.5939%]
8808	82.82243415%	[82.0205%, 83.5958%]
8809	82.81303213%	[82.0109%, 83.5865%]
8810	82.81498297%	[82.0130%, 83.5884%]
8811	82.81693338%	[82.0150%, 83.5903%]
8812	82.81888334%	[82.0170%, 83.5921%]
8813	82.82083286%	[82.0191%, 83.5940%]
8814	82.82278194%	[82.0211%, 83.5959%]
8815	82.81338627%	[82.0116%, 83.5866%]
8816	82.81533575%	[82.0136%, 83.5885%]
8817	82.81728479%	[82.0156%, 83.5903%]
8818	82.81923339%	[82.0177%, 83.5922%]
8819	82.80984239%	[82.0082%, 83.5830%]
8820	82.81179138%	[82.0102%, 83.5848%]
8821	82.80240336%	[82.0007%, 83.5756%]
8822	82.80435275%	[82.0027%, 83.5774%]
8823	82.80630171%	[82.0047%, 83.5793%]
8824	82.80825023%	[82.0068%, 83.5812%]
8825	82.79886686%	[81.9973%, 83.5719%]
8826	82.80081577%	[81.9993%, 83.5738%]
8827	82.80276425%	[82.0013%, 83.5757%]
8828	82.80471228%	[82.0034%, 83.5775%]
8829	82.80665987%	[82.0054%, 83.5794%]
8830	82.80860702%	[82.0074%, 83.5813%]
8831	82.81055373%	[82.0094%, 83.5831%]
8832	82.81250000%	[82.0115%, 83.5850%]
8833	82.81444583%	[82.0135%, 83.5869%]
8834	82.81639122%	[82.0155%, 83.5887%]
8835	82.81833616%	[82.0175%, 83.5906%]
8836	82.82028067%	[82.0196%, 83.5925%]
8837	82.82222474%	[82.0216%, 83.5943%]
8838	82.81285359%	[82.0121%, 83.5851%]
8839	82.81479805%	[82.0141%, 83.5870%]
8840	82.81674208%	[82.0161%, 83.5888%]
8841	82.81868567%	[82.0182%, 83.5907%]
8842	82.82062882%	[82.0202%, 83.5926%]
8843	82.82257153%	[82.0222%, 83.5944%]
8844	82.82451379%	[82.0242%, 83.5963%]
8845	82.82645562%	[82.0263%, 83.5981%]
8846	82.81709247%	[82.0168%, 83.5889%]
8847	82.81903470%	[82.0188%, 83.5908%]
8848	82.82097649%	[82.0208%, 83.5926%]
8849	82.82291784%	[82.0228%, 83.5945%]
8850	82.82485876%	[82.0249%, 83.5964%]
8851	82.82679923%	[82.0269%, 83.5982%]
8852	82.82873927%	[82.0289%, 83.6001%]
8853	82.83067887%	[82.0309%, 83.6020%]
8854	82.82132370%	[82.0215%, 83.5927%]
8855	82.82326369%	[82.0235%, 83.5946%]
8856	82.82520325%	[82.0255%, 83.5964%]
8857	82.82714237%	[82.0275%, 83.5983%]
8858	82.82908106%	[82.0295%, 83.6002%]
8859	82.83101930%	[82.0316%, 83.6020%]
8860	82.83295711%	[82.0336%, 83.6039%]
8861	82.82360907%	[82.0241%, 83.5947%]
8862	82.82554728%	[82.0261%, 83.5965%]
8863	82.82748505%	[82.0281%, 83.5984%]
8864	82.81814079%	[82.0187%, 83.5892%]
8865	82.82007896%	[82.0207%, 83.5910%]
8866	82.82201669%	[82.0227%, 83.5929%]
8867	82.81267622%	[82.0133%, 83.5837%]
8868	82.81461434%	[82.0153%, 83.5855%]
8869	82.81655204%	[82.0173%, 83.5874%]
8870	82.81848929%	[82.0193%, 83.5893%]
8871	82.80915342%	[82.0098%, 83.5801%]
8872	82.81109107%	[82.0119%, 83.5819%]
8873	82.81302829%	[82.0139%, 83.5838%]
8874	82.81496507%	[82.0159%, 83.5856%]
8875	82.81690141%	[82.0179%, 83.5875%]
8876	82.81883731%	[82.0199%, 83.5893%]
8877	82.82077278%	[82.0219%, 83.5912%]
8878	82.82270782%	[82.0240%, 83.5931%]
8879	82.82464241%	[82.0260%, 83.5949%]
8880	82.82657658%	[82.0280%, 83.5968%]
8881	82.81725031%	[82.0185%, 83.5876%]
8882	82.81918487%	[82.0206%, 83.5894%]
8883	82.80986153%	[82.0111%, 83.5802%]
8884	82.81179649%	[82.0131%, 83.5821%]
8885	82.81373101%	[82.0151%, 83.5840%]
8886	82.80441143%	[82.0057%, 83.5748%]
8887	82.80634635%	[82.0077%, 83.5766%]
8888	82.80828083%	[82.0097%, 83.5785%]
8889	82.79896501%	[82.0003%, 83.5693%]
8890	82.80089989%	[82.0023%, 83.5711%]
8891	82.80283433%	[82.0043%, 83.5730%]
8892	82.79352227%	[81.9949%, 83.5638%]
8893	82.79545710%	[81.9969%, 83.5657%]
8894	82.79739150%	[81.9989%, 83.5675%]
8895	82.79932546%	[82.0009%, 83.5694%]
8896	82.80125899%	[82.0030%, 83.5712%]
8897	82.80319209%	[82.0050%, 83.5731%]
8898	82.79388627%	[81.9955%, 83.5639%]
8899	82.79581976%	[81.9976%, 83.5658%]
8900	82.79775281%	[81.9996%, 83.5676%]
8901	82.79968543%	[82.0016%, 83.5695%]
8902	82.80161761%	[82.0036%, 83.5713%]
8903	82.80354937%	[82.0056%, 83.5732%]
8904	82.79424978%	[81.9962%, 83.5640%]
8905	82.78495227%	[81.9868%, 83.5549%]
8906	82.78688525%	[81.9888%, 83.5567%]
8907	82.77759066%	[81.9794%, 83.5475%]
8908	82.77952402%	[81.9814%, 83.5494%]
8909	82.78145695%	[81.9834%, 83.5513%]
8910	82.78338945%	[81.9854%, 83.5531%]
8911	82.78532151%	[81.9874%, 83.5550%]
8912	82.78725314%	[81.9894%, 83.5568%]
8913	82.77796477%	[81.9800%, 83.5477%]
8914	82.76867848%	[81.9706%, 83.5385%]
8915	82.77061133%	[81.9726%, 83.5404%]
8916	82.76132795%	[81.9632%, 83.5312%]
8917	82.76326119%	[81.9653%, 83.5331%]
8918	82.76519399%	[81.9673%, 83.5349%]
8919	82.75591434%	[81.9579%, 83.5258%]
8920	82.74663677%	[81.9485%, 83.5166%]
8921	82.74857079%	[81.9505%, 83.5185%]
8922	82.75050437%	[81.9525%, 83.5203%]
8923	82.75243752%	[81.9545%, 83.5222%]
8924	82.75437024%	[81.9565%, 83.5240%]
8925	82.75630252%	[81.9585%, 83.5259%]
8926	82.75823437%	[81.9605%, 83.5277%]
8927	82.76016579%	[81.9626%, 83.5296%]
8928	82.76209677%	[81.9646%, 83.5314%]
8929	82.76402733%	[81.9666%, 83.5333%]
8930	82.76595745%	[81.9686%, 83.5352%]
8931	82.76788713%	[81.9706%, 83.5370%]
8932	82.76981639%	[81.9726%, 83.5389%]
8933	82.77174521%	[81.9746%, 83.5407%]
8934	82.77367361%	[81.9766%, 83.5426%]
8935	82.77560157%	[81.9786%, 83.5444%]
8936	82.77752910%	[81.9806%, 83.5463%]
8937	82.77945619%	[81.9826%, 83.5481%]
8938	82.78138286%	[81.9846%, 83.5500%]
8939	82.77212216%	[81.9753%, 83.5408%]
8940	82.77404922%	[81.9773%, 83.5427%]
8941	82.77597584%	[81.9793%, 83.5445%]
8942	82.77790204%	[81.9813%, 83.5464%]
8943	82.76864587%	[81.9719%, 83.5372%]
8944	82.77057245%	[81.9739%, 83.5391%]
8945	82.76131917%	[81.9645%, 83.5300%]
8946	82.76324614%	[81.9666%, 83.5318%]
8947	82.76517268%	[81.9686%, 83.5337%]
8948	82.76709879%	[81.9706%, 83.5355%]
8949	82.75785004%	[81.9612%, 83.5264%]
8950	82.75977654%	[81.9632%, 83.5282%]
8951	82.76170260%	[81.9652%, 83.5301%]
8952	82.76362824%	[81.9672%, 83.5319%]
8953	82.75438401%	[81.9579%, 83.5228%]
8954	82.75631003%	[81.9599%, 83.5247%]
8955	82.75823562%	[81.9619%, 83.5265%]
8956	82.76016079%	[81.9639%, 83.5284%]
8957	82.76208552%	[81.9659%, 83.5302%]
8958	82.76400982%	[81.9679%, 83.5321%]
8959	82.75477174%	[81.9585%, 83.5229%]
8960	82.75669643%	[81.9605%, 83.5248%]
8961	82.75862069%	[81.9625%, 83.5266%]
8962	82.76054452%	[81.9645%, 83.5285%]
8963	82.76246792%	[81.9665%, 83.5303%]
8964	82.76439090%	[81.9685%, 83.5322%]
8965	82.76631344%	[81.9705%, 83.5340%]
8966	82.76823556%	[81.9725%, 83.5359%]
8967	82.77015724%	[81.9745%, 83.5377%]
8968	82.76092774%	[81.9652%, 83.5286%]
8969	82.76284982%	[81.9672%, 83.5305%]
8970	82.76477146%	[81.9692%, 83.5323%]
8971	82.75554565%	[81.9598%, 83.5232%]
8972	82.75746768%	[81.9618%, 83.5250%]
8973	82.75938928%	[81.9638%, 83.5269%]
8974	82.75016715%	[81.9545%, 83.5178%]
8975	82.75208914%	[81.9565%, 83.5196%]
8976	82.75401070%	[81.9585%, 83.5215%]
8977	82.75593183%	[81.9605%, 83.5233%]
8978	82.74671419%	[81.9512%, 83.5142%]
8979	82.74863571%	[81.9532%, 83.5161%]
8980	82.75055679%	[81.9552%, 83.5179%]
8981	82.75247745%	[81.9572%, 83.5198%]
8982	82.74326431%	[81.9478%, 83.5107%]
8983	82.74518535%	[81.9498%, 83.5125%]
8984	82.74710597%	[81.9518%, 83.5144%]
8985	82.74902615%	[81.9538%, 83.5162%]
8986	82.75094592%	[81.9558%, 83.5181%]
8987	82.74173807%	[81.9465%, 83.5090%]
8988	82.74365821%	[81.9485%, 83.5108%]
8989	82.74557793%	[81.9505%, 83.5127%]
8990	82.74749722%	[81.9525%, 83.5145%]
8991	82.74941608%	[81.9545%, 83.5163%]
8992	82.75133452%	[81.9565%, 83.5182%]
8993	82.75325253%	[81.9585%, 83.5200%]
8994	82.74405159%	[81.9492%, 83.5110%]
8995	82.74596998%	[81.9512%, 83.5128%]
8996	82.74788795%	[81.9532%, 83.5146%]
8997	82.74980549%	[81.9552%, 83.5165%]
8998	82.74060902%	[81.9459%, 83.5074%]
8999	82.74252695%	[81.9479%, 83.5092%]
9000	82.74444444%	[81.9499%, 83.5111%]
9001	82.74636152%	[81.9519%, 83.5129%]
9002	82.74827816%	[81.9538%, 83.5148%]
9003	82.75019438%	[81.9558%, 83.5166%]
9004	82.75211017%	[81.9578%, 83.5184%]
9005	82.75402554%	[81.9598%, 83.5203%]
9006	82.75594048%	[81.9618%, 83.5221%]
9007	82.74675253%	[81.9525%, 83.5131%]
9008	82.74866785%	[81.9545%, 83.5149%]
9009	82.75058275%	[81.9565%, 83.5167%]
9010	82.75249723%	[81.9585%, 83.5186%]
9011	82.75441128%	[81.9605%, 83.5204%]
9012	82.75632490%	[81.9625%, 83.5223%]
9013	82.74714302%	[81.9532%, 83.5132%]
9014	82.74905702%	[81.9552%, 83.5150%]
9015	82.75097060%	[81.9572%, 83.5169%]
9016	82.75288376%	[81.9592%, 83.5187%]
9017	82.75479650%	[81.9612%, 83.5205%]
9018	82.75670880%	[81.9631%, 83.5224%]
9019	82.75862069%	[81.9651%, 83.5242%]
9020	82.76053215%	[81.9671%, 83.5260%]
9021	82.76244319%	[81.9691%, 83.5279%]
9022	82.76435380%	[81.9711%, 83.5297%]
9023	82.76626399%	[81.9731%, 83.5316%]
9024	82.76817376%	[81.9751%, 83.5334%]
9025	82.77008310%	[81.9771%, 83.5352%]
9026	82.77199202%	[81.9791%, 83.5370%]
9027	82.77390052%	[81.9810%, 83.5389%]
9028	82.77580860%	[81.9830%, 83.5407%]
9029	82.77771625%	[81.9850%, 83.5425%]
9030	82.76854928%	[81.9757%, 83.5335%]
9031	82.75938434%	[81.9664%, 83.5245%]
9032	82.76129318%	[81.9684%, 83.5263%]
9033	82.76320159%	[81.9704%, 83.5281%]
9034	82.76510959%	[81.9724%, 83.5300%]
9035	82.76701716%	[81.9744%, 83.5318%]
9036	82.76892430%	[81.9764%, 83.5336%]
9037	82.77083103%	[81.9784%, 83.5355%]
9038	82.77273733%	[81.9803%, 83.5373%]
9039	82.77464321%	[81.9823%, 83.5391%]
9040	82.77654867%	[81.9843%, 83.5409%]
9041	82.77845371%	[81.9863%, 83.5428%]
9042	82.78035833%	[81.9883%, 83.5446%]
9043	82.78226252%	[81.9903%, 83.5464%]
9044	82.78416630%	[81.9922%, 83.5483%]
9045	82.77501382%	[81.9830%, 83.5392%]
9046	82.76586337%	[81.9737%, 83.5302%]
9047	82.76776832%	[81.9757%, 83.5320%]
9048	82.76967286%	[81.9777%, 83.5339%]
9049	82.77157697%	[81.9797%, 83.5357%]
9050	82.77348066%	[81.9816%, 83.5375%]
9051	82.77538394%	[81.9836%, 83.5393%]
9052	82.77728679%	[81.9856%, 83.5412%]
9053	82.77918922%	[81.9876%, 83.5430%]
9054	82.78109123%	[81.9896%, 83.5448%]
9055	82.78299282%	[81.9915%, 83.5466%]
9056	82.78489399%	[81.9935%, 83.5485%]
9057	82.77575356%	[81.9843%, 83.5395%]
9058	82.77765511%	[81.9862%, 83.5413%]
9059	82.77955624%	[81.9882%, 83.5431%]
9060	82.78145695%	[81.9902%, 83.5449%]
9061	82.78335725%	[81.9922%, 83.5468%]
9062	82.78525712%	[81.9942%, 83.5486%]
9063	82.77612270%	[81.9849%, 83.5396%]
9064	82.77802295%	[81.9869%, 83.5414%]
9065	82.76889134%	[81.9776%, 83.5324%]
9066	82.77079197%	[81.9796%, 83.5342%]
9067	82.77269218%	[81.9816%, 83.5360%]
9068	82.77459197%	[81.9836%, 83.5379%]
9069	82.77649134%	[81.9855%, 83.5397%]
9070	82.77839030%	[81.9875%, 83.5415%]
9071	82.78028883%	[81.9895%, 83.5433%]
9072	82.78218695%	[81.9915%, 83.5452%]
9073	82.78408465%	[81.9934%, 83.5470%]
9074	82.77496143%	[81.9842%, 83.5380%]
9075	82.77685950%	[81.9862%, 83.5398%]
9076	82.76773909%	[81.9769%, 83.5308%]
9077	82.76963755%	[81.9789%, 83.5326%]
9078	82.77153558%	[81.9809%, 83.5344%]
9079	82.77343320%	[81.9829%, 83.5363%]
9080	82.76431718%	[81.9736%, 83.5273%]
9081	82.76621517%	[81.9756%, 83.5291%]
9082	82.76811275%	[81.9776%, 83.5309%]
9083	82.75900033%	[81.9684%, 83.5219%]
9084	82.74988992%	[81.9591%, 83.5129%]
9085	82.75178866%	[81.9611%, 83.5148%]
9086	82.74268105%	[81.9519%, 83.5058%]
9087	82.74458017%	[81.9539%, 83.5076%]
9088	82.74647887%	[81.9559%, 83.5094%]
9089	82.74837716%	[81.9578%, 83.5113%]
9090	82.75027503%	[81.9598%, 83.5131%]
9091	82.75217248%	[81.9618%, 83.5149%]
9092	82.75406951%	[81.9638%, 83.5167%]
9093	82.75596613%	[81.9657%, 83.5185%]
9094	82.75786233%	[81.9677%, 83.5204%]
9095	82.75975811%	[81.9697%, 83.5222%]
9096	82.75065963%	[81.9605%, 83.5132%]
9097	82.75255579%	[81.9624%, 83.5150%]
9098	82.75445153%	[81.9644%, 83.5169%]
9099	82.74535663%	[81.9552%, 83.5079%]
9100	82.74725275%	[81.9572%, 83.5097%]
9101	82.74914845%	[81.9591%, 83.5115%]
9102	82.75104373%	[81.9611%, 83.5133%]
9103	82.75293859%	[81.9631%, 83.5152%]
9104	82.75483304%	[81.9651%, 83.5170%]
9105	82.75672707%	[81.9670%, 83.5188%]
9106	82.75862069%	[81.9690%, 83.5206%]
9107	82.76051389%	[81.9710%, 83.5224%]
9108	82.76240668%	[81.9729%, 83.5242%]
9109	82.76429904%	[81.9749%, 83.5261%]
9110	82.76619100%	[81.9769%, 83.5279%]
9111	82.76808254%	[81.9788%, 83.5297%]
9112	82.76997366%	[81.9808%, 83.5315%]
9113	82.76089103%	[81.9716%, 83.5226%]
9114	82.76278253%	[81.9736%, 83.5244%]
9115	82.76467361%	[81.9756%, 83.5262%]
9116	82.76656428%	[81.9775%, 83.5280%]
9117	82.76845454%	[81.9795%, 83.5298%]
9118	82.77034437%	[81.9815%, 83.5316%]
9119	82.77223380%	[81.9834%, 83.5334%]
9120	82.77412281%	[81.9854%, 83.5353%]
9121	82.76504769%	[81.9762%, 83.5263%]
9122	82.76693708%	[81.9782%, 83.5281%]
9123	82.75786474%	[81.9690%, 83.5192%]
9124	82.75975449%	[81.9709%, 83.5210%]
9125	82.76164384%	[81.9729%, 83.5228%]
9126	82.76353276%	[81.9749%, 83.5246%]
9127	82.76542128%	[81.9768%, 83.5264%]
9128	82.76730938%	[81.9788%, 83.5282%]
9129	82.76919706%	[81.9808%, 83.5301%]
9130	82.77108434%	[81.9827%, 83.5319%]
9131	82.77297120%	[81.9847%, 83.5337%]
9132	82.77485764%	[81.9867%, 83.5355%]
9133	82.77674368%	[81.9886%, 83.5373%]
9134	82.77862930%	[81.9906%, 83.5391%]
9135	82.78051450%	[81.9925%, 83.5409%]
9136	82.78239930%	[81.9945%, 83.5427%]
9137	82.77333917%	[81.9853%, 83.5338%]
9138	82.77522434%	[81.9873%, 83.5356%]
9139	82.77710909%	[81.9893%, 83.5374%]
9140	82.76805252%	[81.9801%, 83.5285%]
9141	82.76993764%	[81.9821%, 83.5303%]
9142	82.77182236%	[81.9840%, 83.5321%]
9143	82.77370666%	[81.9860%, 83.5339%]
9144	82.77559055%	[81.9879%, 83.5357%]
9145	82.77747403%	[81.9899%, 83.5375%]
9146	82.76842335%	[81.9807%, 83.5286%]
9147	82.77030720%	[81.9827%, 83.5304%]
9148	82.76125929%	[81.9735%, 83.5215%]
9149	82.76314351%	[81.9755%, 83.5233%]
9150	82.76502732%	[81.9775%, 83.5251%]
9151	82.76691072%	[81.9794%, 83.5269%]
9152	82.76879371%	[81.9814%, 83.5287%]
9153	82.75975090%	[81.9722%, 83.5198%]
9154	82.76163426%	[81.9742%, 83.5216%]
9155	82.76351720%	[81.9761%, 83.5234%]
9156	82.76539974%	[81.9781%, 83.5252%]
9157	82.76728186%	[81.9801%, 83.5270%]
9158	82.76916357%	[81.9820%, 83.5288%]
9159	82.76012665%	[81.9729%, 83.5199%]
9160	82.76200873%	[81.9748%, 83.5217%]
9161	82.76389040%	[81.9768%, 83.5235%]
9162	82.76577167%	[81.9787%, 83.5253%]
9163	82.76765252%	[81.9807%, 83.5272%]
9164	82.76953296%	[81.9826%, 83.5290%]
9165	82.77141298%	[81.9846%, 83.5308%]
9166	82.76238272%	[81.9755%, 83.5219%]
9167	82.76426312%	[81.9774%, 83.5237%]
9168	82.76614311%	[81.9794%, 83.5255%]
9169	82.76802269%	[81.9813%, 83.5273%]
9170	82.76990185%	[81.9833%, 83.5291%]
9171	82.77178061%	[81.9852%, 83.5309%]
9172	82.77365896%	[81.9872%, 83.5327%]
9173	82.77553690%	[81.9891%, 83.5345%]
9174	82.76651406%	[81.9800%, 83.5256%]
9175	82.76839237%	[81.9820%, 83.5274%]
9176	82.75937228%	[81.9728%, 83.5185%]
9177	82.76125095%	[81.9748%, 83.5203%]
9178	82.75223360%	[81.9657%, 83.5114%]
9179	82.75411265%	[81.9676%, 83.5132%]
9180	82.75599129%	[81.9696%, 83.5150%]
9181	82.75786951%	[81.9715%, 83.5168%]
9182	82.75974733%	[81.9735%, 83.5186%]
9183	82.76162474%	[81.9754%, 83.5204%]
9184	82.75261324%	[81.9663%, 83.5115%]
9185	82.75449102%	[81.9683%, 83.5133%]
9186	82.75636839%	[81.9702%, 83.5151%]
9187	82.75824535%	[81.9722%, 83.5169%]
9188	82.76012190%	[81.9741%, 83.5187%]
9189	82.75111546%	[81.9650%, 83.5099%]
9190	82.74211099%	[81.9559%, 83.5010%]
9191	82.74398868%	[81.9578%, 83.5028%]
9192	82.74586597%	[81.9598%, 83.5046%]
9193	82.74774285%	[81.9617%, 83.5064%]
9194	82.74961932%	[81.9637%, 83.5082%]
9195	82.75149538%	[81.9656%, 83.5100%]
9196	82.75337103%	[81.9676%, 83.5118%]
9197	82.75524628%	[81.9696%, 83.5136%]
9198	82.75712111%	[81.9715%, 83.5154%]
9199	82.75899554%	[81.9735%, 83.5172%]
9200	82.75000000%	[81.9643%, 83.5083%]
9201	82.74100641%	[81.9552%, 83.4994%]
9202	82.74288198%	[81.9572%, 83.5012%]
9203	82.74475714%	[81.9591%, 83.5030%]
9204	82.74663190%	[81.9611%, 83.5048%]
9205	82.74850625%	[81.9630%, 83.5066%]
9206	82.75038019%	[81.9650%, 83.5084%]
9207	82.75225372%	[81.9669%, 83.5102%]
9208	82.75412685%	[81.9689%, 83.5120%]
9209	82.75599957%	[81.9708%, 83.5138%]
9210	82.75787188%	[81.9728%, 83.5156%]
9211	82.75974378%	[81.9747%, 83.5174%]
9212	82.76161528%	[81.9767%, 83.5192%]
9213	82.76348638%	[81.9786%, 83.5210%]
9214	82.76535707%	[81.9806%, 83.5228%]
9215	82.76722735%	[81.9825%, 83.5246%]
9216	82.76909722%	[81.9845%, 83.5264%]
9217	82.77096669%	[81.9864%, 83.5282%]
9218	82.77283576%	[81.9884%, 83.5300%]
9219	82.77470441%	[81.9903%, 83.5318%]
9220	82.77657267%	[81.9922%, 83.5336%]
9221	82.77844052%	[81.9942%, 83.5354%]
9222	82.78030796%	[81.9961%, 83.5372%]
9223	82.78217500%	[81.9981%, 83.5390%]
9224	82.77320035%	[81.9890%, 83.5301%]
9225	82.76422764%	[81.9799%, 83.5213%]
9226	82.76609582%	[81.9818%, 83.5231%]
9227	82.76796359%	[81.9838%, 83.5249%]
9228	82.76983095%	[81.9857%, 83.5267%]
9229	82.77169791%	[81.9877%, 83.5285%]
9230	82.77356446%	[81.9896%, 83.5302%]
9231	82.77543061%	[81.9916%, 83.5320%]
9232	82.77729636%	[81.9935%, 83.5338%]
9233	82.77916170%	[81.9954%, 83.5356%]
9234	82.78102664%	[81.9974%, 83.5374%]
9235	82.78289117%	[81.9993%, 83.5392%]
9236	82.78475531%	[82.0013%, 83.5410%]
9237	82.78661903%	[82.0032%, 83.5428%]
9238	82.78848236%	[82.0051%, 83.5446%]
9239	82.79034528%	[82.0071%, 83.5464%]
9240	82.79220779%	[82.0090%, 83.5481%]
9241	82.79406991%	[82.0109%, 83.5499%]
9242	82.79593162%	[82.0129%, 83.5517%]
9243	82.79779292%	[82.0148%, 83.5535%]
9244	82.78883600%	[82.0058%, 83.5447%]
9245	82.79069767%	[82.0077%, 83.5465%]
9246	82.79255894%	[82.0096%, 83.5483%]
9247	82.79441981%	[82.0116%, 83.5500%]
9248	82.79628028%	[82.0135%, 83.5518%]
9249	82.79814034%	[82.0154%, 83.5536%]
9250	82.80000000%	[82.0174%, 83.5554%]
9251	82.80185926%	[82.0193%, 83.5572%]
9252	82.80371812%	[82.0212%, 83.5590%]
9253	82.80557657%	[82.0232%, 83.5608%]
9254	82.80743462%	[82.0251%, 83.5625%]
9255	82.80929227%	[82.0270%, 83.5643%]
9256	82.81114952%	[82.0290%, 83.5661%]
9257	82.81300637%	[82.0309%, 83.5679%]
9258	82.81486282%	[82.0328%, 83.5697%]
9259	82.81671887%	[82.0348%, 83.5715%]
9260	82.80777538%	[82.0257%, 83.5626%]
